question,intent label
Where do I go to open a customer support ticket?,contact_support
Could you please provide instructions to create a shopping profile for my family?,manage_profile_settings
I want to know whether Apple products are covered under the normal 30-day return policy; how do I do it?,check_return_eligibility
I'm stuck with legal POA documents.,submit_legal_poa
What should I click to understand the EZ WAY app for Taiwan customs?,check_customs_regulations
"This is urgent, I need to understand why my tracking info is missing and there is no scan.",check_delivery_delay
Please tell me how to know what to do if my package has no packing slip.,report_missing_item
I need help to approve a teen's order.,manage_teen_account
I can't figure out how to fix sign-in problems with my account.,reset_password
I have a question about Fulfilled by Amazon FBA.,check_shipping_policies
Where is the option to download or print an invoice for an order?,view_invoice
I have a question about Amazon exchange rates.,convert_currency
Need help with hotel delivery.,check_shipping_policies
I need help to check whether opened electronics have restocking fees.,check_restocking_fees
I want to sign out of the Amazon app on my iPhone; how do I do it?,manage_profile_settings
Could you guide me on how to know when Amazon will issue my refund after I send the item back?,track_refund
Can you help me understand why my tracking info is missing and there is no scan?,check_delivery_delay
I have a question about provide ID for Amazon orders.,check_customs_regulations
Do I have to contact support to cancel an order that has already shipped?,modify_order
Missing tracking scan steps?,check_delivery_delay
"I'm trying to handle a third-party seller order that arrived incomplete, but I don't see the option.",report_missing_item
Can you show me the page for push shipment notifications?,manage_delivery_alerts
Amazon rewards points balance help?,check_promotional_balance
Do I have to contact support to know what happens to my gift card balance if I delete my account?,close_account
What is the correct process for secure delivery OTP?,check_delivery_rules
How to handle opened video games restocking fees?,check_restocking_fees
Need help with empty shipping box.,report_missing_item
Could you please provide instructions to understand what a teen login is and how it works?,manage_teen_account
