question,intent label
Can you help me report my unauthorized payment?,payment_issues_unknown_charges
I need assistance to save my secondary address,modify_address
Is it possible to update this wallet?,payment_issues_cards_wallet
I need assistance to modify my order items,modify_order
Is it possible to add this default payment?,payment_issues_cards_wallet
What is the way to change the delivery address?,modify_address
How do I check the local currency?,payment_issues_currency_converter
Can I set up teen account settings on Amazon?,manage_account_teen_settings
Please show me how to change security code,manage_account_login_security
How do I modify the shipping address on order?,modify_order
I need assistance to archive my archived orders,manage_account_general_settings
I need to recover email verification,manage_account_login_security
I need assistance to avoid my suspicious activity,payment_issues_fraud_scams
Is it possible to change this currency converter?,payment_issues_currency_converter
What is the way to stop the order items?,modify_order
I need to update customer support contact query,customer_support_contact
I'm trying to manage my details regarding delivery status rules policies,delivery_status_rules_policies
I'm trying to reset my email verification,manage_account_login_security
What is the way to view the photo delivery?,delivery_status_tracking_details
Can I use switch account on Amazon?,manage_account_profiles_devices
What is the way to change the language preference?,manage_account_general_settings
I'm trying to manage my delivery status alerts query,delivery_status_alerts
Can you help me find my duplicate charge?,payment_issues_unknown_charges
I want to view my deals mailing list,other_query
Can I set up teen approval on Amazon?,manage_account_teen_settings
I'm trying to calculate my restocking fee,refund_restocking_fees
I need to edit backup payment method,payment_issues_cards_wallet
I need assistance to investigate my prime subscription charge,payment_issues_unknown_charges
What is the way to update the delivery status undeliverable query?,delivery_status_undeliverable
What is the way to manage the customer support contact query?,customer_support_contact
How do I edit the deals mailing list?,other_query
How to identify and report payment scams?,payment_issues_fraud_scams
I need to change language preference,manage_account_general_settings
Is it possible to manage this delivery status delays query?,delivery_status_delays
I'm trying to update my address book,modify_address
I need assistance to start my return policy,refund_returns_eligibility
I'm trying to update my order items,modify_order
I want to manage my delivery status undeliverable query,delivery_status_undeliverable
I'm trying to invite my teen approval,manage_account_teen_settings
What is the way to update the payment option?,payment_issues_cards_wallet
Can I unsubscribe from deals mailing list on Amazon?,other_query
What is the way to remove the card expiration?,payment_issues_cards_wallet
I'm trying to check my map tracking,delivery_status_tracking_details
I want to modify my teen order,manage_account_teen_settings
